fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,date_of_survey,type_of_disaster,photos,photos_caption,photos_url,audio,audio_caption,audio_url,general_notes,assessment_type,assessment_type_other,building_address_sub_thoroughfare,building_address_thoroughfare,building_address_suite,building_address_locality,building_address_sub_admin_area,building_address_admin_area,building_address_postal_code,building_address_country,building_address_full,number_of_stories,year_built,attached_garage,building_use,building_use_other,roof_shape,roof_shape_other,roof_extent,roof_extent_other,roof_system,roof_system_other,roof_cover,roof_cover_other,primary_structural_wall_system,primary_structural_wall_system_other,building_envelope,building_envelope_other,other_details,elevated_living_space,elevation_height,windows_protected,pct_of_structure_visible,damage_source,damage_source_other,exterior_damage_rating,interior_damage,high_water_mark_above_grade_m,structure_usable,roof,structural_system,envelope,windows,entry_door_damage,garage_door_damage,patiofrench_door_damage,damage_notes,type_pi,material,material_other,diameterwidth_m,heightlength_m,damage_source_power,damage_source_power_other,damage_type_power_infra,damage_type_power_infra_other,bridge_use,material_bridge,material_bridge_other,length_or_span_bridge,lanes_bridge,damage_source_bridge,damage_source_bridge_other,damage_state_bridge,functional,material_dam,material_dam_other,length_or_span_dam,height_m_dam,thickness_dam,damage_state_dam,damage_source_dam,damage_source_dam_other,damage_type_geo,damage_type_geo_other,depth_geo,width_geo,hazard_type,hazard_type_other,hazard_units,hazard_units_other,hazard_intensity,qc_id,qc_code,qc_notes,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
6b164520-549a-49ed-adc1-386de9a7e823,2019-10-15 23:06:10 UTC,2019-10-15 23:06:10 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:10 UTC,2019-10-15 23:06:10 UTC,1,3,"","",18.165905,-65.743675,POINT (-65.743675 18.165905),2017-10-13,Hurricane,"688c1c13-a193-42e8-ac4c-e8a268bae3f9,5d3c022b-bfaa-43b3-a07a-4886b0f83746,07da4d04-bda3-44a3-8ef0-f2b366a3c744,82aaed1b-370b-41d7-be2e-09fabb3625f6",",,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=688c1c13-a193-42e8-ac4c-e8a268bae3f9%2C5d3c022b-bfaa-43b3-a07a-4886b0f83746%2C07da4d04-bda3-44a3-8ef0-f2b366a3c744%2C82aaed1b-370b-41d7-be2e-09fabb3625f6,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",0,"",0,"","Storm surge,Wind","",3,9,"",0,100%,0%,"",0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
Damage Rating","","","","",""
4d477b28-d94c-4db1-96b2-f58919c5ebee,2019-10-15 23:06:10 UTC,2019-10-15 23:06:10 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:10 UTC,2019-10-15 23:06:10 UTC,1,1,"","",18.164424,-65.743486,POINT (-65.743486 18.164424),2017-10-13,Hurricane,"ad6dc1c2-14a9-4540-b507-2495c77d6728,9e823cc4-6395-4f6c-92f6-fde9908c9d78,658392c6-b4ba-4780-8ec8-225bd3676ce8,62f67333-b528-40b3-bdd9-f61c7d02e8a0,3566c55a-ff15-4188-a670-93c971001cb7,681acf1e-c897-48bf-bf1b-a8d88629a2b7,c22821fb-cc40-4e91-8127-29b97accc759,d0d2d67e-436b-494f-8a63-e4c64b42c0ca",",,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=ad6dc1c2-14a9-4540-b507-2495c77d6728%2C9e823cc4-6395-4f6c-92f6-fde9908c9d78%2C658392c6-b4ba-4780-8ec8-225bd3676ce8%2C62f67333-b528-40b3-bdd9-f61c7d02e8a0%2C3566c55a-ff15-4188-a670-93c971001cb7%2C681acf1e-c897-48bf-bf1b-a8d88629a2b7%2Cc22821fb-cc40-4e91-8127-29b97accc759%2Cd0d2d67e-436b-494f-8a63-e4c64b42c0ca,"","","","",Building,"","","","","","","","","","",1,"",0,Commercial,"",Flat,"",Overhang (< 1m),"",RC Slab,"",N/A,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"","Storm surge,Wind","",1,9,"",1,10%,0%,0%,0%,0,-1,-1,Fence has severe damage ,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
Damage Rating ","","","","",""
085ba11c-604a-4666-b06a-424e295581cb,2019-10-15 23:06:11 UTC,2019-10-15 23:06:11 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:11 UTC,2019-10-15 23:06:11 UTC,1,3,"","",18.164611,-65.74412,POINT (-65.74412 18.164611),2017-10-13,Hurricane,"52e0e9a2-0026-45f0-880c-8729db5784e6,443f7076-9a42-4ac2-8926-e379b5ec2d47,9eff3c52-408e-4d57-a36a-6db65f29ea16,eb23d13f-196f-4ca4-aa05-b414d951dcda,9b5488a7-4191-4a2d-80c2-eeafd86fe0d8,44d228b2-38ec-477a-803b-f6a934ddfda6,3efb4cf6-cbfb-492e-becf-b244314daf8a",",,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=52e0e9a2-0026-45f0-880c-8729db5784e6%2C443f7076-9a42-4ac2-8926-e379b5ec2d47%2C9eff3c52-408e-4d57-a36a-6db65f29ea16%2Ceb23d13f-196f-4ca4-aa05-b414d951dcda%2C9b5488a7-4191-4a2d-80c2-eeafd86fe0d8%2C44d228b2-38ec-477a-803b-f6a934ddfda6%2C3efb4cf6-cbfb-492e-becf-b244314daf8a,"","","","",Building,"","","","","","","","","","",2,"",0,Commercial,"",Flat,"",No overhang,"",RC Slab,"",N/A,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",1,"",1,"",Wind,"",3,9,"",1,20%,10%,0%,0%,0,-1,-1,Fence has severe damage ,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2b,"Location adjusted
Building characteristics
Assigned building material
Damage levels 
Damage Rating 

","","","","",""
95b7bccb-3e3f-4ee4-a85c-544442d5fc3e,2019-10-15 23:06:12 UTC,2019-10-15 23:06:12 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:12 UTC,2019-10-15 23:06:12 UTC,1,1,"","",18.162413,-65.747732,POINT (-65.747732 18.162413),2017-11-16,Hurricane,"0ef4bda8-3320-4db4-9f4e-2bb1c2fcf685,3c47cb04-55ad-42ce-af4c-86a8f14ffd9d,0d0eeb37-a191-42b2-9b8b-2ccdf43a592c,fe294eed-15db-4341-9436-991e80991f1c,786ca6ca-6e14-4b55-a8b8-ad2228d01760,58838501-86d2-446c-80b2-09e1772063a9,54976ee4-abf5-4142-aa5a-0efdfb86e52e,b34ce6e2-4d37-4552-826c-342962da98bd,c5bb4d27-1225-4b5e-b86c-7f56bd4b9472,136363d7-d870-470b-9f0d-f2dd2965c50b",",,,,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=0ef4bda8-3320-4db4-9f4e-2bb1c2fcf685%2C3c47cb04-55ad-42ce-af4c-86a8f14ffd9d%2C0d0eeb37-a191-42b2-9b8b-2ccdf43a592c%2Cfe294eed-15db-4341-9436-991e80991f1c%2C786ca6ca-6e14-4b55-a8b8-ad2228d01760%2C58838501-86d2-446c-80b2-09e1772063a9%2C54976ee4-abf5-4142-aa5a-0efdfb86e52e%2Cb34ce6e2-4d37-4552-826c-342962da98bd%2Cc5bb4d27-1225-4b5e-b86c-7f56bd4b9472%2C136363d7-d870-470b-9f0d-f2dd2965c50b,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",RC Slab,"",N/A,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",1,"",1,"","Storm surge,Wind","",1,9,"",1,0%,0%,0%,0%,0,-1,0,Fence has severe damage ,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added
Building characteristics
Assigned building material
Damage levels 
Damage Rating (moderate to minor)","","","","",""
b8be4ad7-c543-4d40-a70a-bdedbb9bdd1e,2019-10-15 23:06:13 UTC,2019-10-15 23:06:13 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:13 UTC,2019-10-15 23:06:13 UTC,1,2,"","",18.162575,-65.748559,POINT (-65.748559 18.162575),2017-11-16,Hurricane,"61b74fc9-fe68-4087-a632-97ab4838efe3,67628bbd-95bd-4fb0-93fc-a3e00416497c,34179478-b657-4b72-bc0f-0e3e856174b8,b45626a5-1836-4fd6-a1c1-e4b4bd93de6f",",,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=61b74fc9-fe68-4087-a632-97ab4838efe3%2C67628bbd-95bd-4fb0-93fc-a3e00416497c%2C34179478-b657-4b72-bc0f-0e3e856174b8%2Cb45626a5-1836-4fd6-a1c1-e4b4bd93de6f,"","","","",Building,"","","","","","","","","","",2,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",RC Slab,"",N/A,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",1,"",0,"","Storm surge,Wind","",2,9,"",1,20%,0%,"",0%,0,-1,-1,"Roof damage is a part in wood, the rest in RC is fine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"","","","","",""
df0d024d-b799-41e4-a563-6d74adfc4314,2019-10-15 23:06:13 UTC,2019-10-15 23:06:13 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:13 UTC,2019-10-15 23:06:13 UTC,1,1,"","",18.163626,-65.746039,POINT (-65.746039 18.163626),2017-11-16,Hurricane,"1974ed91-7c35-4e1e-8a8d-cd622c4e8c2e,7b2b82e6-a392-4b51-ac41-7e2f23a1ed62,ade4989d-f129-4f47-9c3f-b2e16e9f2921,59bbfc8b-5975-4f2d-814e-f898deb37f30",",,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=1974ed91-7c35-4e1e-8a8d-cd622c4e8c2e%2C7b2b82e6-a392-4b51-ac41-7e2f23a1ed62%2Cade4989d-f129-4f47-9c3f-b2e16e9f2921%2C59bbfc8b-5975-4f2d-814e-f898deb37f30,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",1,"",0,"","Storm surge,Wind","",1,3,"",1,10%,0%,0%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added
Building characteristics
Assigned building material
Damage levels 
Damage Rating (moderate to minor)
","","","","",""
0c653320-737e-43f7-ba6e-e77fc037f69f,2019-10-15 23:06:14 UTC,2019-10-15 23:06:14 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:14 UTC,2019-10-15 23:06:14 UTC,1,3,"","",18.1635,-65.746034,POINT (-65.746034 18.1635),2017-11-16,Hurricane,"536442bb-6050-418f-95b9-5702329f4f4b,2348c030-8c80-46c8-a917-da18d9b2e7ca,1e131734-b96e-4e6d-b147-5bb6e3a96990,9fb16283-e3f7-45b7-b2b5-e1beaba52db7,c296a1bc-ed65-4fc2-9b54-176d3fcd20b8",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=536442bb-6050-418f-95b9-5702329f4f4b%2C2348c030-8c80-46c8-a917-da18d9b2e7ca%2C1e131734-b96e-4e6d-b147-5bb6e3a96990%2C9fb16283-e3f7-45b7-b2b5-e1beaba52db7%2Cc296a1bc-ed65-4fc2-9b54-176d3fcd20b8,"","","","",Building,"","","","","","","","","","",1,"",0,Single Family Residence,"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood sheathing,"","",1,"",0,"","Storm surge,Wind","",3,9,"",0,30%,0%,30%,0%,1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels ","","","","",""
a4558c71-0618-4dc9-a031-8c374e3d26be,2019-10-15 23:06:15 UTC,2019-10-15 23:06:15 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:15 UTC,2019-10-15 23:06:15 UTC,1,4,"","",18.162887,-65.746179,POINT (-65.746179 18.162887),2017-11-16,Hurricane,"877a72be-d9a5-4104-9f31-79dfe14df9b8,5f2f1643-aed9-4de5-a8b4-6c9eb7a548e0,3be14781-8b32-4ed0-9823-be2a2afe556b,e8855ca9-e265-4306-8a43-0964132b4c03,2c474212-836f-49a2-b064-703efe85d1c0,887766ab-5cf4-4d74-9d5c-7f8cbb37101e,25a6fa72-8a63-46a4-a2b5-fee3c56267da",",,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=877a72be-d9a5-4104-9f31-79dfe14df9b8%2C5f2f1643-aed9-4de5-a8b4-6c9eb7a548e0%2C3be14781-8b32-4ed0-9823-be2a2afe556b%2Ce8855ca9-e265-4306-8a43-0964132b4c03%2C2c474212-836f-49a2-b064-703efe85d1c0%2C887766ab-5cf4-4d74-9d5c-7f8cbb37101e%2C25a6fa72-8a63-46a4-a2b5-fee3c56267da,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Custom),"",Flat,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",1,"",0,"","Storm surge,Wind","",4,3,"",0,70%,40%,80%,20%,1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels
","","","","",""
b98bc2df-5066-473e-a62f-254a5d5ec2fc,2019-10-15 23:06:15 UTC,2019-10-15 23:06:15 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:15 UTC,2019-10-15 23:06:15 UTC,1,4,"","",18.162841,-65.746388,POINT (-65.746388 18.162841),2017-11-16,Hurricane,"faede8f1-5797-4921-a8e8-6c43bae989d5,6177f8f2-1baf-438e-88a8-7f3a4cb9fcaf,be929607-86f0-492a-acc5-730170c9e121,935324a0-280f-46a8-a6a3-4c3a7641362f,39a54ed8-6131-4624-97e5-cd9f5edc0f1b,9865fc59-bde3-4179-a564-6fe57336d2c0,6b0a14ed-07bc-4c2c-9945-a3581a95184c,2264b0b6-6354-401b-83e0-817554ec4264,6b8eafb3-14df-4108-8eb3-30ab76bfc759,71ceb980-0599-4a23-8e75-22d9ab16701e",",,,,,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=faede8f1-5797-4921-a8e8-6c43bae989d5%2C6177f8f2-1baf-438e-88a8-7f3a4cb9fcaf%2Cbe929607-86f0-492a-acc5-730170c9e121%2C935324a0-280f-46a8-a6a3-4c3a7641362f%2C39a54ed8-6131-4624-97e5-cd9f5edc0f1b%2C9865fc59-bde3-4179-a564-6fe57336d2c0%2C6b0a14ed-07bc-4c2c-9945-a3581a95184c%2C2264b0b6-6354-401b-83e0-817554ec4264%2C6b8eafb3-14df-4108-8eb3-30ab76bfc759%2C71ceb980-0599-4a23-8e75-22d9ab16701e,"","","","",Building,"","","","","","","","","","",1,"","",Gazebo,"",Gable,"",No overhang,"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"","Storm surge,Wind","",4,9,"",-1,60%,40%,"",0%,-1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 
Damage Rating (severe to destroyed)
","","","","",""
3204a584-8c0f-4476-844a-b64a9b925870,2019-10-15 23:06:16 UTC,2019-10-15 23:06:16 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:16 UTC,2019-10-15 23:06:16 UTC,1,4,"","",18.163211,-65.746673,POINT (-65.746673 18.163211),2017-11-16,Hurricane,"c9a6a405-03e1-4b17-9df5-6cc0f7554ab3,9c074ab4-9a31-4e87-804b-2550f16a890d,f8a48151-8cae-460f-bc1e-97e7bd31be3a,1e61be42-03d3-436d-aaeb-7421bc7409a6,3d33b039-9f71-471f-a259-30a8bb81a257",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=c9a6a405-03e1-4b17-9df5-6cc0f7554ab3%2C9c074ab4-9a31-4e87-804b-2550f16a890d%2Cf8a48151-8cae-460f-bc1e-97e7bd31be3a%2C1e61be42-03d3-436d-aaeb-7421bc7409a6%2C3d33b039-9f71-471f-a259-30a8bb81a257,"","","","",Building,"","","","","","","","","","",1,"",0,Single-Family (Informal),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",0,"",0,"","Storm surge,Wind","",4,9,"",0,100%,0%,100%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added (before-after)
Building characteristics
Assigned building material
Damage levels 

","","","","",""
fad6ac32-4d7f-4e55-8f58-e11cf322b23a,2019-10-15 23:06:17 UTC,2019-10-15 23:06:17 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:17 UTC,2019-10-15 23:06:17 UTC,1,1,"","",18.162446,-65.74807,POINT (-65.74807 18.162446),2017-11-16,Hurricane,"1adf7247-87b1-43c3-9a67-b85ac48b306a,967f05f0-b721-4b00-b4cb-1c921facacba,d1c419c7-1fdd-4677-878c-e7630afb544b,0b947da4-f0d7-428e-a917-02b5328662ce,e55af2ee-d918-4222-ab91-85a8ecbed4be,ad1c0637-6fe8-4c53-bec5-644281098c6a",",,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=1adf7247-87b1-43c3-9a67-b85ac48b306a%2C967f05f0-b721-4b00-b4cb-1c921facacba%2Cd1c419c7-1fdd-4677-878c-e7630afb544b%2C0b947da4-f0d7-428e-a917-02b5328662ce%2Ce55af2ee-d918-4222-ab91-85a8ecbed4be%2Cad1c0637-6fe8-4c53-bec5-644281098c6a,"","","","",Building,"","","","","","","","","","",2,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Clay tiles,"",Load Bearing Masonry (reinforced),"",CMU infill,"","",1,"",0,"","Storm surge,Wind","",1,9,"",1,10%,0%,0%,0%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added
Building characteristics
Assigned building material
Damage levels 
Damage Rating (severe to minor)","","","","",""
4f8f8c3b-b0de-4ec9-a4f0-a8e2d9af0e34,2019-10-15 23:06:18 UTC,2019-10-15 23:06:18 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:18 UTC,2019-10-15 23:06:18 UTC,1,3,"","",18.162169,-65.748432,POINT (-65.748432 18.162169),2017-11-16,Hurricane,"57c387c9-9380-486e-97f5-41a08ee614fb,12d98d0b-8de3-4b47-bbc1-cf06aeba59e7,fe76aaf8-4f5e-462e-b8fa-952bf32cecaf,78a094d5-ecc9-4f3a-8aa8-ce3ecbbb23a3",",,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=57c387c9-9380-486e-97f5-41a08ee614fb%2C12d98d0b-8de3-4b47-bbc1-cf06aeba59e7%2Cfe76aaf8-4f5e-462e-b8fa-952bf32cecaf%2C78a094d5-ecc9-4f3a-8aa8-ce3ecbbb23a3,"","","","",Building,"","","","","","","","","","",2,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"",Corrugated metal,"",Wood Frame,"",Wood planks,"","",1,"",0,"","Storm surge,Wind","",3,9,"",0,30%,0%,30%,20%,0,-1,0,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",SMP,2a,"Location adjusted
Aerial photo added
Building characteristics
Assigned building material
Damage levels 
Damage Rating (minor to severe)","","","","",""
f937e9a3-aef5-406b-89d9-449f5b2e1df4,2019-10-15 23:06:18 UTC,2019-10-15 23:06:18 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:18 UTC,2019-10-15 23:06:18 UTC,1,2,"","",18.5126836238,-67.0782152563,POINT (-67.0782152563 18.5126836238),2017-10-11,Hurricane,"5e41665d-8c90-4c39-bc0a-0ddeeabc9191,1e4ea43d-7fa1-48be-801f-84ebba9bd13e,57e1c3d1-b475-4685-b9ed-49b34125f51b,14c945c1-abb9-463a-b52c-cda787b6bfc3,4c61c7af-f3f6-4bef-b588-6e49e50c617c,82f029d4-2f6e-42d8-8cf8-e87bddcee5d1",",,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=5e41665d-8c90-4c39-bc0a-0ddeeabc9191%2C1e4ea43d-7fa1-48be-801f-84ebba9bd13e%2C57e1c3d1-b475-4685-b9ed-49b34125f51b%2C14c945c1-abb9-463a-b52c-cda787b6bfc3%2C4c61c7af-f3f6-4bef-b588-6e49e50c617c%2C82f029d4-2f6e-42d8-8cf8-e87bddcee5d1,"","","",LDA - Building had window glass damage,Building,"","","","","","","","","","",2,"",0,Single-Family (Custom),"",Flat,"",Overhang (< 1m),"",RC Slab,"",N/A,"",Load Bearing Masonry (reinforced),"",CMU infill,"","","","",0,"",Wind,"",2,9,"",1,20%,0%,"",40%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",OLB,2a,"Modified or updated:
Location ","","","","",""
c50d14df-12d5-4601-b725-35cacc3b87a9,2019-10-15 23:06:19 UTC,2019-10-15 23:06:19 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:19 UTC,2019-10-15 23:06:19 UTC,1,3,"","",18.5130060011,-67.0781599358,POINT (-67.0781599358 18.5130060011),2017-10-11,Hurricane,"97de94d4-f272-4949-a6df-94f1d85de041,43f9c39d-5f70-4dbe-9c54-e00c7e252389,d837b14d-1aac-4ec6-b84c-cf4e364d2bd7,780c5b86-4e2f-4d81-9dd5-d4ec4ccef53b,3ee86ba5-4f3f-4855-804e-e5307c641b9c,b211dea1-1b2f-4f51-b6bd-98e86687c783,86e6d04a-bbf5-4fe6-ad1e-c1a4d3c9abc4",",,,,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=97de94d4-f272-4949-a6df-94f1d85de041%2C43f9c39d-5f70-4dbe-9c54-e00c7e252389%2Cd837b14d-1aac-4ec6-b84c-cf4e364d2bd7%2C780c5b86-4e2f-4d81-9dd5-d4ec4ccef53b%2C3ee86ba5-4f3f-4855-804e-e5307c641b9c%2Cb211dea1-1b2f-4f51-b6bd-98e86687c783%2C86e6d04a-bbf5-4fe6-ad1e-c1a4d3c9abc4,"","","",LDA,Building,"","","","","","","","","","",1,"",0,Commercial,"",Flat,"",Overhang (< 1m),"",RC Slab,"",N/A,"","Load Bearing Masonry (reinforced),Wood Frame","",CMU infill,"","",0,"",0,"",Wind,"",3,9,"",1,50%,0%,"","",0,-1,-1,"Wood roof on the front part completely destroyed. Roof damage on the side facing to the ocean, although it could not be determined what material it was made of. The central structure of the building appears to be made of reinforced masonry and did not suffer major damage. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",OLB ,2a,"Modified or updated:
Location 
Roof shape, extent, system, cover
Primary structural wall system 
Elevated living space 
Windows protected 
Can structure be used for intended purpose 
Door damages ","","","","",""
4aa7e72d-e92f-4208-8b03-66193811c06f,2019-10-15 23:06:20 UTC,2019-10-15 23:06:20 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:20 UTC,2019-10-15 23:06:20 UTC,1,3,"","",18.5134024546,-67.0651706681,POINT (-67.0651706681 18.5134024546),2017-10-11,Hurricane,"e55d5244-2783-4836-b28b-59cb4f0d2a02,af4b5004-6e40-4318-9e96-9f02afb9578f,1a18a552-250a-49db-977b-cfa34e63b1c8,578f4deb-e1cd-452b-a333-e1fcef013b33,39f962cb-c40d-4558-9534-e900ee56194c",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=e55d5244-2783-4836-b28b-59cb4f0d2a02%2Caf4b5004-6e40-4318-9e96-9f02afb9578f%2C1a18a552-250a-49db-977b-cfa34e63b1c8%2C578f4deb-e1cd-452b-a333-e1fcef013b33%2C39f962cb-c40d-4558-9534-e900ee56194c,"","","",LDA- Beach Villas,Building,"","","","","","","","","","",2,"",0,Commercial,"",Flat,"",No overhang,"",Wood rafter and purlins,"","","",Wood Frame,"","","","",1,"",0,"",Wind,"",3,3,"","",100%,0%,"",50%,0,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",OLB ,2a,"Modified or updated:
Location 
Attached garage 
Roof shape, extent, system 
Primary structural wall system 
Elevated living space 
Windows protected 
Roof damage percentage 
Windows damage percentage 
Door damages ","","","","",""
452df4be-a66d-4252-b430-b7a163ab6a20,2019-10-15 23:06:21 UTC,2019-10-15 23:06:21 UTC,joe@fulcrumapp.com,joe@fulcrumapp.com,2019-10-15 23:06:21 UTC,2019-10-15 23:06:21 UTC,1,3,"","",18.5136135569,-67.062111944,POINT (-67.062111944 18.5136135569),2017-10-11,Hurricane,"3651a273-5bfd-478d-87f6-07b7cccba0b2,73455011-c2b5-47d9-8efb-8038a08fc2c6,fc40a39f-9281-4f5c-bdb5-948c4496a367,496ff709-2b0e-49c6-97d3-96a0404f4703,e12c734d-7f51-47dd-a0ca-b93332f076a4",",,,,",https://web.fulcrumapp.com/shares/8d464ae2215260fd/photos/view?photos=3651a273-5bfd-478d-87f6-07b7cccba0b2%2C73455011-c2b5-47d9-8efb-8038a08fc2c6%2Cfc40a39f-9281-4f5c-bdb5-948c4496a367%2C496ff709-2b0e-49c6-97d3-96a0404f4703%2Ce12c734d-7f51-47dd-a0ca-b93332f076a4,"","","",LDA,Building,"","","","","","","","","","",2,"",0,Single-Family (Custom),"",Gable,"",Overhang (< 1m),"",Wood rafter and purlins,"","","",Load Bearing Masonry (reinforced),"",CMU infill,"","","","",0,"","Storm surge,Wind","",3,3,"",0,70%,0%,"","",1,-1,-1,n/a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",OLB,2a,"Modified or updated:
Location 
Roof shape, extent, system 
Primary structural wall system 
Windows protected 
Door damages","","","","",""
